1c:aa:07:7b:37:00 15 C17_FLEX_TOP -73.09333333333333
1c:aa:07:7b:37:00 16 C9_AISLE9 -76.88461538461539
1c:aa:07:7b:37:00 17 C10_AISLE10 -78.5
1c:aa:07:7b:37:03 2 C1_AISLE1 -79.0
1c:aa:07:7b:37:03 9 C4_AISLE4 -82.0
1c:aa:07:7b:37:03 13 C8_AISLE8 -84.58333333333333
1c:aa:07:7b:37:03 14 C16_FLEX_BTM -76.36607142857143
1c:aa:07:7b:37:03 15 C17_FLEX_TOP -73.10126582278481
1c:aa:07:7b:37:03 16 C9_AISLE9 -78.27777777777777
1c:aa:07:7b:37:03 17 C10_AISLE10 -81.08695652173913
1c:aa:07:7b:37:04 13 C8_AISLE8 -81.6
1c:aa:07:7b:37:04 14 C16_FLEX_BTM -76.88888888888889
1c:aa:07:7b:37:04 15 C17_FLEX_TOP -72.43478260869566
1c:aa:07:7b:37:04 16 C9_AISLE9 -76.56410256410257
1c:aa:07:7b:37:04 17 C10_AISLE10 -78.6
1c:aa:07:7b:37:06 1 C13_COFFEE -79.0
1c:aa:07:7b:37:06 2 C1_AISLE1 -76.0
1c:aa:07:7b:37:06 13 C8_AISLE8 -80.06666666666666
1c:aa:07:7b:37:06 14 C16_FLEX_BTM -75.75847457627118
1c:aa:07:7b:37:06 15 C17_FLEX_TOP -71.30833333333334
1c:aa:07:7b:37:06 16 C9_AISLE9 -77.24017467248909
1c:aa:07:7b:37:06 17 C10_AISLE10 -78.75806451612904
1c:aa:07:7b:37:09 12 C7_AISLE7 -91.0
1c:aa:07:7b:37:09 13 C8_AISLE8 -91.0
1c:aa:07:7b:37:09 14 C16_FLEX_BTM -89.53448275862068
1c:aa:07:7b:37:09 15 C17_FLEX_TOP -87.65934065934066
1c:aa:07:7b:37:0b 14 C16_FLEX_BTM -90.2
1c:aa:07:7b:37:0b 15 C17_FLEX_TOP -85.05555555555556
1c:aa:07:7b:37:0c 14 C16_FLEX_BTM -88.5
1c:aa:07:7b:37:0c 15 C17_FLEX_TOP -85.67901234567901
1c:aa:07:7b:37:0f 14 C16_FLEX_BTM -90.9
1c:aa:07:7b:37:0f 15 C17_FLEX_TOP -86.73684210526316
1c:aa:07:7b:37:d0 1 C13_COFFEE -73.52631578947368
1c:aa:07:7b:37:d0 2 C1_AISLE1 -76.33766233766234
1c:aa:07:7b:37:d0 3 C11_CONF_BTM -72.6923076923077
1c:aa:07:7b:37:d0 5 C2_AISLE2 -72.64835164835165
1c:aa:07:7b:37:d0 6 C14_PLEA -71.07386363636364
1c:aa:07:7b:37:d0 7 C15_MTG -75.91954022988506
1c:aa:07:7b:37:d0 8 C3_AISLE3 -80.6470588235294
1c:aa:07:7b:37:d3 1 C13_COFFEE -72.0
1c:aa:07:7b:37:d3 2 C1_AISLE1 -74.13636363636364
1c:aa:07:7b:37:d3 3 C11_CONF_BTM -75.06666666666666
1c:aa:07:7b:37:d3 5 C2_AISLE2 -71.8130081300813
1c:aa:07:7b:37:d3 6 C14_PLEA -71.55263157894737
1c:aa:07:7b:37:d3 7 C15_MTG -74.11392405063292
1c:aa:07:7b:37:d3 8 C3_AISLE3 -78.20588235294117
1c:aa:07:7b:37:d4 1 C13_COFFEE -80.0
1c:aa:07:7b:37:d4 2 C1_AISLE1 -74.81052631578947
1c:aa:07:7b:37:d4 3 C11_CONF_BTM -72.51851851851852
1c:aa:07:7b:37:d4 5 C2_AISLE2 -73.47872340425532
1c:aa:07:7b:37:d4 6 C14_PLEA -72.13714285714286
1c:aa:07:7b:37:d4 7 C15_MTG -75.66055045871559
1c:aa:07:7b:37:d4 8 C3_AISLE3 -78.14285714285714
1c:aa:07:7b:37:d4 9 C4_AISLE4 -83.0
1c:aa:07:7b:37:d6 1 C13_COFFEE -75.76190476190476
1c:aa:07:7b:37:d6 2 C1_AISLE1 -74.43786982248521
1c:aa:07:7b:37:d6 3 C11_CONF_BTM -73.3103448275862
1c:aa:07:7b:37:d6 5 C2_AISLE2 -72.86285714285714
1c:aa:07:7b:37:d6 6 C14_PLEA -71.12881355932204
1c:aa:07:7b:37:d6 7 C15_MTG -75.25465838509317
1c:aa:07:7b:37:d6 8 C3_AISLE3 -78.21875
1c:aa:07:7b:37:d6 9 C4_AISLE4 -79.9
1c:aa:07:7b:37:d6 13 C8_AISLE8 -77.0
1c:aa:07:7b:37:d9 2 C1_AISLE1 -88.91525423728814
1c:aa:07:7b:37:d9 3 C11_CONF_BTM -86.11666666666666
1c:aa:07:7b:37:d9 5 C2_AISLE2 -88.75
1c:aa:07:7b:37:d9 6 C14_PLEA -86.87
1c:aa:07:7b:37:d9 7 C15_MTG -88.44736842105263
1c:aa:07:7b:37:d9 8 C3_AISLE3 -90.62068965517241
1c:aa:07:7b:37:db 2 C1_AISLE1 -88.14925373134328
1c:aa:07:7b:37:db 3 C11_CONF_BTM -84.06666666666666
1c:aa:07:7b:37:db 5 C2_AISLE2 -85.75
1c:aa:07:7b:37:db 6 C14_PLEA -85.18394648829431
1c:aa:07:7b:37:db 7 C15_MTG -86.48550724637681
1c:aa:07:7b:37:dc 2 C1_AISLE1 -87.60344827586206
1c:aa:07:7b:37:dc 3 C11_CONF_BTM -85.26666666666667
1c:aa:07:7b:37:dc 5 C2_AISLE2 -86.36046511627907
1c:aa:07:7b:37:dc 6 C14_PLEA -85.85953177257525
1c:aa:07:7b:37:dc 7 C15_MTG -87.3409090909091
1c:aa:07:7b:37:df 2 C1_AISLE1 -88.15789473684211
1c:aa:07:7b:37:df 3 C11_CONF_BTM -84.61666666666666
1c:aa:07:7b:37:df 5 C2_AISLE2 -86.9247311827957
1c:aa:07:7b:37:df 6 C14_PLEA -85.90969899665552
1c:aa:07:7b:37:df 7 C15_MTG -87.68055555555556
1c:aa:07:7b:39:10 1 C13_COFFEE -65.0
1c:aa:07:7b:39:10 2 C1_AISLE1 -65.0
1c:aa:07:7b:39:10 9 C4_AISLE4 -78.94736842105263
1c:aa:07:7b:39:10 11 C6_AISLE6 -80.0
1c:aa:07:7b:39:10 12 C7_AISLE7 -76.15384615384616
1c:aa:07:7b:39:10 13 C8_AISLE8 -71.22935779816514
1c:aa:07:7b:39:10 14 C16_FLEX_BTM -62.8375
1c:aa:07:7b:39:10 15 C17_FLEX_TOP -57.50833333333333
1c:aa:07:7b:39:10 16 C9_AISLE9 -65.82272727272728
1c:aa:07:7b:39:10 17 C10_AISLE10 -71.35087719298245
1c:aa:07:7b:39:13 2 C1_AISLE1 -63.0
1c:aa:07:7b:39:13 9 C4_AISLE4 -77.03703703703704
1c:aa:07:7b:39:13 11 C6_AISLE6 -77.0
1c:aa:07:7b:39:13 12 C7_AISLE7 -78.33333333333333
1c:aa:07:7b:39:13 13 C8_AISLE8 -73.3013698630137
1c:aa:07:7b:39:13 14 C16_FLEX_BTM -60.72522522522522
1c:aa:07:7b:39:13 15 C17_FLEX_TOP -55.831932773109244
1c:aa:07:7b:39:13 16 C9_AISLE9 -65.62559241706161
1c:aa:07:7b:39:13 17 C10_AISLE10 -70.73529411764706
1c:aa:07:7b:39:14 2 C1_AISLE1 -61.0
1c:aa:07:7b:39:14 9 C4_AISLE4 -75.42857142857143
1c:aa:07:7b:39:14 11 C6_AISLE6 -79.0
1c:aa:07:7b:39:14 12 C7_AISLE7 -76.5
1c:aa:07:7b:39:14 13 C8_AISLE8 -73.43786982248521
1c:aa:07:7b:39:14 14 C16_FLEX_BTM -60.25877192982456
1c:aa:07:7b:39:14 15 C17_FLEX_TOP -55.30252100840336
1c:aa:07:7b:39:14 16 C9_AISLE9 -64.89830508474576
1c:aa:07:7b:39:14 17 C10_AISLE10 -69.93630573248407
1c:aa:07:7b:39:16 1 C13_COFFEE -61.0
1c:aa:07:7b:39:16 2 C1_AISLE1 -63.0
1c:aa:07:7b:39:16 9 C4_AISLE4 -76.3030303030303
1c:aa:07:7b:39:16 11 C6_AISLE6 -81.33333333333333
1c:aa:07:7b:39:16 12 C7_AISLE7 -78.265625
1c:aa:07:7b:39:16 13 C8_AISLE8 -73.81528662420382
1c:aa:07:7b:39:16 14 C16_FLEX_BTM -60.89539748953975
1c:aa:07:7b:39:16 15 C17_FLEX_TOP -56.225
1c:aa:07:7b:39:16 16 C9_AISLE9 -65.29583333333333
1c:aa:07:7b:39:16 17 C10_AISLE10 -71.0952380952381
1c:af:f7:18:0e:4a 9 C4_AISLE4 -90.0
1c:af:f7:18:0e:4a 12 C7_AISLE7 -87.4
1c:af:f7:18:0e:4a 13 C8_AISLE8 -90.3529411764706
1c:af:f7:18:0e:4a 14 C16_FLEX_BTM -85.59880239520957
1c:af:f7:18:0e:4a 15 C17_FLEX_TOP -86.23809523809524
1c:af:f7:18:0e:4a 16 C9_AISLE9 -86.81132075471699
1c:af:f7:18:0e:4a 17 C10_AISLE10 -86.28571428571429
1c:af:f7:7f:6f:c2 14 C16_FLEX_BTM -90.0
1c:af:f7:7f:6f:c2 15 C17_FLEX_TOP -88.0
1e:cc:b7:e7:90:48 6 C14_PLEA -89.10144927536231
20:aa:4b:73:1e:20 15 C17_FLEX_TOP -95.0
20:aa:4b:eb:4c:45 15 C17_FLEX_TOP -90.0
20:aa:4b:eb:4c:47 15 C17_FLEX_TOP -98.0
20:c9:d0:18:43:f3 1 C13_COFFEE -90.33333333333333
20:c9:d0:18:43:f3 2 C1_AISLE1 -90.0
20:c9:d0:18:43:f3 5 C2_AISLE2 -92.33333333333333
20:c9:d0:18:43:f3 6 C14_PLEA -88.0
20:c9:d0:18:43:f3 7 C15_MTG -89.44554455445545
20:c9:d0:18:43:f3 8 C3_AISLE3 -89.14634146341463
20:c9:d0:18:43:f3 9 C4_AISLE4 -82.74418604651163
20:c9:d0:18:43:f3 10 C5_AISLE5 -81.16239316239316
20:c9:d0:18:43:f3 11 C6_AISLE6 -73.93333333333334
20:c9:d0:18:43:f3 12 C7_AISLE7 -69.525
20:c9:d0:18:43:f3 13 C8_AISLE8 -80.05586592178771
20:c9:d0:18:43:f3 14 C16_FLEX_BTM -86.512077294686
20:c9:d0:18:43:f3 15 C17_FLEX_TOP -89.36842105263158
20:c9:d0:18:43:f3 16 C9_AISLE9 -86.57843137254902
20:c9:d0:18:43:f3 17 C10_AISLE10 -86.28
24:01:c7:29:99:40 6 C14_PLEA -81.0
24:01:c7:29:99:44 6 C14_PLEA -81.0
24:01:c7:29:99:44 7 C15_MTG -81.0
24:01:c7:29:99:46 7 C15_MTG -84.0
24:01:c7:76:27:36 3 C11_CONF_BTM -81.0
24:01:c7:76:2a:30 14 C16_FLEX_BTM -79.72093023255815
24:01:c7:76:2a:30 15 C17_FLEX_TOP -76.58571428571429
24:01:c7:76:2a:30 16 C9_AISLE9 -80.33333333333333
24:01:c7:76:2a:30 17 C10_AISLE10 -78.34
24:01:c7:76:2a:33 14 C16_FLEX_BTM -78.4047619047619
24:01:c7:76:2a:33 15 C17_FLEX_TOP -76.2
24:01:c7:76:2a:33 16 C9_AISLE9 -78.45161290322581
24:01:c7:76:2a:33 17 C10_AISLE10 -78.0
24:01:c7:76:2a:34 13 C8_AISLE8 -77.0
24:01:c7:76:2a:34 14 C16_FLEX_BTM -79.13513513513513
24:01:c7:76:2a:34 15 C17_FLEX_TOP -75.35802469135803
24:01:c7:76:2a:34 16 C9_AISLE9 -76.6470588235294
24:01:c7:76:2a:34 17 C10_AISLE10 -75.42857142857143
24:01:c7:76:2a:36 13 C8_AISLE8 -81.0
24:01:c7:76:2a:36 14 C16_FLEX_BTM -79.7925925925926
24:01:c7:76:2a:36 15 C17_FLEX_TOP -75.87068965517241
24:01:c7:76:2a:36 16 C9_AISLE9 -77.875
24:01:c7:76:2a:36 17 C10_AISLE10 -77.05882352941177
24:01:c7:76:2a:39 14 C16_FLEX_BTM -88.8
24:01:c7:76:2a:39 15 C17_FLEX_TOP -90.32432432432432
24:01:c7:76:2a:39 17 C10_AISLE10 -89.63636363636364
24:01:c7:76:2a:3b 15 C17_FLEX_TOP -91.0
24:01:c7:76:2a:3b 17 C10_AISLE10 -89.125
24:01:c7:76:2a:3c 15 C17_FLEX_TOP -89.0
24:01:c7:76:2a:3c 17 C10_AISLE10 -88.125
24:01:c7:76:2a:3f 17 C10_AISLE10 -87.2
30:46:9a:45:22:74 15 C17_FLEX_TOP -86.75
3c:df:bd:a9:7d:1f 17 C10_AISLE10 -91.0
48:f8:b3:2c:f6:a5 14 C16_FLEX_BTM -88.5
48:f8:b3:2e:39:93 14 C16_FLEX_BTM -91.0
48:f8:b3:2e:39:93 16 C9_AISLE9 -85.0
48:f8:b3:40:f1:a9 1 C13_COFFEE -89.9090909090909
48:f8:b3:40:f1:a9 10 C5_AISLE5 -89.0
48:f8:b3:40:f1:a9 14 C16_FLEX_BTM -87.47945205479452
48:f8:b3:40:f1:a9 15 C17_FLEX_TOP -85.89655172413794
48:f8:b3:40:f1:a9 17 C10_AISLE10 -89.0
48:f8:b3:7c:98:58 17 C10_AISLE10 -90.6
4a:f8:b3:7c:98:59 13 C8_AISLE8 -86.0
4a:f8:b3:7c:98:59 16 C9_AISLE9 -86.0
4a:f8:b3:7c:98:59 17 C10_AISLE10 -90.6
50:46:5d:00:a9:9c 17 C10_AISLE10 -97.0
50:46:5d:6e:1a:08 13 C8_AISLE8 -83.0
50:46:5d:6e:1a:08 16 C9_AISLE9 -85.91304347826087
50:46:5d:6e:1a:08 17 C10_AISLE10 -84.13953488372093
54:e6:fc:f1:21:ba 2 C1_AISLE1 -89.53571428571429
56:be:f7:27:46:9c 6 C14_PLEA -91.0
58:6d:8f:cb:2d:e0 1 C13_COFFEE -88.66666666666667
58:6d:8f:cb:2d:e0 10 C5_AISLE5 -90.0
58:6d:8f:cb:2d:e0 14 C16_FLEX_BTM -88.23529411764706
58:6d:8f:cb:2d:e0 15 C17_FLEX_TOP -92.0
5c:96:9d:65:76:8d 1 C13_COFFEE -79.6923076923077
5c:96:9d:65:76:8d 2 C1_AISLE1 -83.0
5c:96:9d:65:76:8d 5 C2_AISLE2 -88.6896551724138
5c:96:9d:65:76:8d 7 C15_MTG -90.91304347826087
5c:96:9d:65:76:8d 8 C3_AISLE3 -85.78571428571429
5c:96:9d:65:76:8d 9 C4_AISLE4 -79.62295081967213
5c:96:9d:65:76:8d 10 C5_AISLE5 -81.6842105263158
5c:96:9d:65:76:8d 11 C6_AISLE6 -76.5
5c:96:9d:65:76:8d 12 C7_AISLE7 -68.93333333333334
5c:96:9d:65:76:8d 13 C8_AISLE8 -72.06666666666666
5c:96:9d:65:76:8d 14 C16_FLEX_BTM -71.60833333333333
5c:96:9d:65:76:8d 15 C17_FLEX_TOP -76.625
5c:96:9d:65:76:8d 16 C9_AISLE9 -80.19583333333334
5c:96:9d:65:76:8d 17 C10_AISLE10 -83.67777777777778
5c:96:9d:65:76:8e 2 C1_AISLE1 -95.0
5c:96:9d:65:76:8e 9 C4_AISLE4 -82.52173913043478
5c:96:9d:65:76:8e 10 C5_AISLE5 -95.98412698412699
5c:96:9d:65:76:8e 11 C6_AISLE6 -93.025
5c:96:9d:65:76:8e 12 C7_AISLE7 -84.20555555555555
5c:96:9d:65:76:8e 13 C8_AISLE8 -85.09166666666667
5c:96:9d:65:76:8e 14 C16_FLEX_BTM -84.35
5c:96:9d:65:76:8e 15 C17_FLEX_TOP -89.78333333333333
5c:96:9d:65:76:8e 16 C9_AISLE9 -95.18285714285715
5c:96:9d:65:76:8e 17 C10_AISLE10 -97.078125
5c:d9:98:e3:e6:c4 1 C13_COFFEE -65.0
5c:d9:98:e3:e6:c4 2 C1_AISLE1 -80.0
5c:d9:98:e3:e6:c4 9 C4_AISLE4 -79.3157894736842
5c:d9:98:e3:e6:c4 10 C5_AISLE5 -85.18367346938776
5c:d9:98:e3:e6:c4 11 C6_AISLE6 -81.04458598726114
5c:d9:98:e3:e6:c4 12 C7_AISLE7 -76.24166666666666
5c:d9:98:e3:e6:c4 13 C8_AISLE8 -73.13966480446928
5c:d9:98:e3:e6:c4 14 C16_FLEX_BTM -67.9875
5c:d9:98:e3:e6:c4 15 C17_FLEX_TOP -71.925
5c:d9:98:e3:e6:c4 16 C9_AISLE9 -78.10924369747899
5c:d9:98:e3:e6:c4 17 C10_AISLE10 -81.31176470588235
60:a4:4c:39:66:b8 14 C16_FLEX_BTM -88.0
64:70:02:6b:c1:82 1 C13_COFFEE -92.0
64:70:02:6b:c1:82 12 C7_AISLE7 -91.0
64:70:02:6b:c1:82 14 C16_FLEX_BTM -89.5
64:70:02:6b:c1:82 15 C17_FLEX_TOP -90.14285714285714
64:70:02:cb:89:3c 14 C16_FLEX_BTM -92.0
64:d1:a3:06:ef:ae 14 C16_FLEX_BTM -91.0
64:d1:a3:0f:df:08 15 C17_FLEX_TOP -88.0
68:7f:74:4a:ab:c9 1 C13_COFFEE -90.0
6c:fd:b9:4b:db:26 14 C16_FLEX_BTM -88.0
6c:fd:b9:4b:db:26 16 C9_AISLE9 -89.85714285714286
6c:fd:b9:4b:db:26 17 C10_AISLE10 -86.6
6c:fd:b9:4b:ea:3c 1 C13_COFFEE -90.0
6c:fd:b9:4b:ea:3c 9 C4_AISLE4 -92.0
6c:fd:b9:4b:ea:3c 13 C8_AISLE8 -92.0
6c:fd:b9:4b:ea:3c 14 C16_FLEX_BTM -86.4765625
6c:fd:b9:4b:ea:3c 15 C17_FLEX_TOP -87.17241379310344
6c:fd:b9:4b:ea:3c 16 C9_AISLE9 -90.0
6c:fd:b9:5a:68:6c 6 C14_PLEA -90.0
6c:fd:b9:5a:68:6c 7 C15_MTG -91.0
6c:fd:b9:5a:68:6c 13 C8_AISLE8 -90.5
6c:fd:b9:5a:68:6c 16 C9_AISLE9 -88.25
6c:fd:b9:5a:68:6c 17 C10_AISLE10 -89.58823529411765
6c:fd:b9:82:43:f8 17 C10_AISLE10 -88.0
78:e4:00:dc:ca:0e 1 C13_COFFEE -71.0
78:e4:00:dc:ca:0e 9 C4_AISLE4 -89.0
78:e4:00:dc:ca:0e 10 C5_AISLE5 -87.2
78:e4:00:dc:ca:0e 11 C6_AISLE6 -86.4074074074074
78:e4:00:dc:ca:0e 12 C7_AISLE7 -82.15
78:e4:00:dc:ca:0e 13 C8_AISLE8 -76.53333333333333
78:e4:00:dc:ca:0e 14 C16_FLEX_BTM -68.51666666666667
78:e4:00:dc:ca:0e 16 C9_AISLE9 -70.1
78:e4:00:dc:ca:0e 17 C10_AISLE10 -76.56666666666666
80:ea:96:f3:d6:1c 1 C13_COFFEE -88.85714285714286
80:ea:96:f3:d6:1c 14 C16_FLEX_BTM -88.0
80:ea:96:f3:d6:1c 15 C17_FLEX_TOP -91.0
80:ea:96:f3:d6:1c 16 C9_AISLE9 -88.0
80:ea:96:f3:d6:1c 17 C10_AISLE10 -91.0
88:03:55:f4:70:e4 2 C1_AISLE1 -88.0
88:25:2c:a5:3c:56 6 C14_PLEA -92.0
90:f6:52:54:f4:bc 17 C10_AISLE10 -88.0
98:f5:37:5b:55:36 10 C5_AISLE5 -88.72727272727273
98:f5:37:5b:55:36 11 C6_AISLE6 -89.0
98:f5:37:5b:55:36 12 C7_AISLE7 -88.0
98:fc:11:88:34:0e 14 C16_FLEX_BTM -90.0
98:fc:11:88:34:0e 15 C17_FLEX_TOP -86.07692307692308
98:fc:11:88:34:0f 14 C16_FLEX_BTM -90.0
98:fc:11:88:34:0f 15 C17_FLEX_TOP -84.76923076923077
9c:21:6a:e6:61:20 2 C1_AISLE1 -89.0
9c:21:6a:e6:61:20 15 C17_FLEX_TOP -90.0
9c:c7:a6:4d:5c:36 6 C14_PLEA -92.0
a0:f3:c1:05:b1:aa 2 C1_AISLE1 -90.0
a0:f3:c1:05:b1:aa 14 C16_FLEX_BTM -87.6923076923077
b0:48:7a:81:d5:18 1 C13_COFFEE -87.0
b0:48:7a:81:d5:18 13 C8_AISLE8 -85.0
b0:48:7a:81:d5:18 14 C16_FLEX_BTM -84.36842105263158
b0:48:7a:81:d5:18 15 C17_FLEX_TOP -84.74468085106383
b0:48:7a:81:d5:18 16 C9_AISLE9 -85.85507246376811
b0:48:7a:81:d5:18 17 C10_AISLE10 -85.91304347826087
b8:be:bf:b7:7c:40 11 C6_AISLE6 -81.5
b8:be:bf:b7:7c:43 11 C6_AISLE6 -80.0
b8:be:bf:b7:7c:44 10 C5_AISLE5 -78.0
b8:be:bf:b7:7c:44 11 C6_AISLE6 -80.0
b8:be:bf:b7:7c:46 10 C5_AISLE5 -80.0
b8:be:bf:b7:7c:46 11 C6_AISLE6 -80.35483870967742
bc:ee:7b:c3:46:d0 2 C1_AISLE1 -89.92307692307692
c0:4a:00:51:03:33 14 C16_FLEX_BTM -89.41379310344827
c0:4a:00:51:03:33 15 C17_FLEX_TOP -88.71428571428571
c0:c1:c0:03:ac:06 1 C13_COFFEE -82.0
c0:c1:c0:03:ac:07 1 C13_COFFEE -89.85714285714286
c0:c1:c0:03:ac:07 2 C1_AISLE1 -88.0
c0:c1:c0:03:ac:07 14 C16_FLEX_BTM -90.0
c8:3a:35:1b:4b:c0 14 C16_FLEX_BTM -87.0
c8:3a:35:1f:d9:58 14 C16_FLEX_BTM -89.0
c8:b3:73:01:fc:19 16 C9_AISLE9 -90.0
cc:34:29:4f:51:0e 2 C1_AISLE1 -89.0
d8:24:bd:4f:cf:10 6 C14_PLEA -80.0
d8:24:bd:4f:cf:10 7 C15_MTG -78.54054054054055
d8:24:bd:4f:cf:10 8 C3_AISLE3 -80.3157894736842
d8:24:bd:4f:cf:10 9 C4_AISLE4 -82.0
d8:24:bd:4f:cf:13 6 C14_PLEA -78.6
d8:24:bd:4f:cf:13 7 C15_MTG -81.76595744680851
d8:24:bd:4f:cf:13 8 C3_AISLE3 -81.9
d8:24:bd:4f:cf:13 9 C4_AISLE4 -75.375
d8:24:bd:4f:cf:14 6 C14_PLEA -77.0
d8:24:bd:4f:cf:14 7 C15_MTG -79.03333333333333
d8:24:bd:4f:cf:14 8 C3_AISLE3 -79.4
d8:24:bd:4f:cf:14 9 C4_AISLE4 -78.31372549019608
d8:24:bd:4f:cf:16 6 C14_PLEA -81.51020408163265
d8:24:bd:4f:cf:16 7 C15_MTG -79.25
d8:24:bd:4f:cf:16 8 C3_AISLE3 -80.0
d8:24:bd:4f:cf:16 9 C4_AISLE4 -76.0
d8:24:bd:4f:cf:16 10 C5_AISLE5 -81.0
d8:24:bd:4f:cf:16 13 C8_AISLE8 -80.0
d8:24:bd:4f:cf:19 7 C15_MTG -89.0
d8:24:bd:4f:cf:19 9 C4_AISLE4 -90.72727272727273
d8:24:bd:4f:cf:1b 7 C15_MTG -87.14285714285714
d8:24:bd:4f:cf:1c 7 C15_MTG -88.14285714285714
d8:24:bd:4f:cf:1f 7 C15_MTG -89.0
d8:5d:4c:65:25:2c 14 C16_FLEX_BTM -86.36734693877551
d8:5d:4c:65:25:2c 15 C17_FLEX_TOP -87.44444444444444
d8:5d:4c:65:25:2c 16 C9_AISLE9 -88.0
e4:ce:8f:05:f2:42 16 C9_AISLE9 -90.0
e4:ce:8f:05:f2:42 17 C10_AISLE10 -90.0
ec:17:2f:8d:5f:e6 2 C1_AISLE1 -90.22222222222223
ec:88:8f:de:1e:c6 2 C1_AISLE1 -90.0
ec:88:8f:de:1e:c6 14 C16_FLEX_BTM -87.5
f8:1e:df:dd:d0:41 14 C16_FLEX_BTM -86.0
f8:d1:11:54:f3:ea 17 C10_AISLE10 -89.0
f8:d1:11:ad:a5:06 1 C13_COFFEE -92.0
f8:d1:11:ad:a5:06 6 C14_PLEA -90.0
f8:d1:11:ad:a5:06 13 C8_AISLE8 -81.0
f8:d1:11:ad:a5:06 16 C9_AISLE9 -84.0
f8:d1:11:ad:a5:06 17 C10_AISLE10 -86.3076923076923
