C10_AISLE10,C10_AISLE10,0.9580792686525141,4,21,2,6
C14_PLEA,C14_PLEA,0.9689922480620154,4,23,2,1436
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2503
C2_AISLE2,C2_AISLE2,0.9597396842959207,3,27,2,1927
C9_AISLE9,C13_COFFEE,0.058823529411764705,1,1,2,747
C9_AISLE9,C2_AISLE2,0.058823529411764705,0,0,2,2855
C6_AISLE6,C6_AISLE6,0.9689922480620154,9,18,2,1721
C5_AISLE5,C5_AISLE5,0.9511262292993465,2,13,2,790
C1_AISLE1,C1_AISLE1,0.966553236727133,2,15,2,1993
C13_COFFEE,C13_COFFEE,0.4583405215464378,1,1,2,627
C9_AISLE9,C8_AISLE8,0.058823529411764705,0,0,2,3164
C7_AISLE7,C7_AISLE7,0.7016360095740203,13,13,2,483
C7_AISLE7,C4_AISLE4,0.5561649165065582,13,13,2,461
C7_AISLE7,C7_AISLE7,0.9612386290684246,11,15,2,856
C9_AISLE9,C2_AISLE2,0.058823529411764705,0,0,2,2838
C9_AISLE9,C8_AISLE8,0.058823529411764705,0,0,2,3181
C17_FLEX_TOP,C17_FLEX_TOP,0.9649047720596148,14,22,2,962
C9_AISLE9,C9_AISLE9,0.965570524294626,19,25,2,75
C9_AISLE9,C9_AISLE9,0.9607649222451543,12,28,2,131
C16_FLEX_BTM,C16_FLEX_BTM,0.9686695431818962,6,29,2,1168
C8_AISLE8,C8_AISLE8,0.9631833176580745,20,23,2,404
C9_AISLE9,C3_AISLE3,0.058823529411764705,0,0,2,2888
C9_AISLE9,C3_AISLE3,0.058823529411764705,0,0,2,2933
C17_FLEX_TOP,C17_FLEX_TOP,0.9592223569471577,6,36,2,1038
C9_AISLE9,C14_PLEA,0.058823529411764705,0,0,2,2385
C1_AISLE1,C1_AISLE1,0.9580431962875349,13,15,2,1983
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2606
C1_AISLE1,C1_AISLE1,0.9687758945106724,2,19,2,200
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2562
C8_AISLE8,C8_AISLE8,0.9688891006662177,17,26,2,415
C3_AISLE3,C3_AISLE3,0.959605175976951,7,22,2,336
C16_FLEX_BTM,C16_FLEX_BTM,0.9689922480620154,4,31,2,1100
C10_AISLE10,C10_AISLE10,0.9605070669866793,3,24,2,1480
C12_CONF_TOP,C12_CONF_TOP,0.9689922480620154,1,19,2,1283
C14_PLEA,C14_PLEA,0.9689765386192222,8,23,2,1370
C12_CONF_TOP,C12_CONF_TOP,0.8474589435631502,20,20,2,1219
C9_AISLE9,C9_AISLE9,0.058823529411764705,0,0,2,3103
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2557
C7_AISLE7,C7_AISLE7,0.9589806284199826,3,18,2,867
C9_AISLE9,C10_AISLE10,0.058823529411764705,0,0,2,3040
C9_AISLE9,C3_AISLE3,0.058823529411764705,0,0,2,2887
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2639
C4_AISLE4,C4_AISLE4,0.95377172300135,14,22,2,1847
C4_AISLE4,C4_AISLE4,0.9598110523747668,21,24,2,1857
C9_AISLE9,C15_MTG,0.058823529411764705,0,0,2,2328
C11_CONF_BTM,C11_CONF_BTM,0.7349173159535497,13,13,2,2192
C9_AISLE9,C4_AISLE4,0.058823529411764705,0,0,2,2960
C2_AISLE2,C2_AISLE2,0.9563075731887931,8,20,2,290
C9_AISLE9,C8_AISLE8,0.058823529411764705,0,0,2,3159
C16_FLEX_BTM,C16_FLEX_BTM,0.9689831626235692,9,35,2,1104
C3_AISLE3,C4_AISLE4,0.6846332576303529,23,23,2,1820
C13_COFFEE,C13_COFFEE,0.3160969254391767,2,2,2,701
C9_AISLE9,C15_MTG,0.058823529411764705,0,0,2,2662
C3_AISLE3,C3_AISLE3,0.9536176517614022,15,20,2,1866
C7_AISLE7,C7_AISLE7,0.9643060637980799,19,23,2,533
C9_AISLE9,C4_AISLE4,0.058823529411764705,0,0,2,2977
C5_AISLE5,C5_AISLE5,0.9628587901529018,7,10,2,1763
C9_AISLE9,C9_AISLE9,0.9643184321853968,18,23,2,85
C9_AISLE9,C3_AISLE3,0.058823529411764705,0,0,2,2920
C9_AISLE9,C13_COFFEE,0.058823529411764705,3,3,2,760
C16_FLEX_BTM,C16_FLEX_BTM,0.9689922480620154,4,35,2,1107
C9_AISLE9,C9_AISLE9,0.9689826460834015,4,25,2,1533
C17_FLEX_TOP,C17_FLEX_TOP,0.9633775047821707,14,31,2,1078
C9_AISLE9,C8_AISLE8,0.058823529411764705,0,0,2,3178
C9_AISLE9,C9_AISLE9,0.9666760991594492,27,28,2,1517
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2510
C14_PLEA,C14_PLEA,0.8212592386719537,22,22,2,1414
C17_FLEX_TOP,C17_FLEX_TOP,0.8712999780595035,29,29,2,1065
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2442
C9_AISLE9,C14_PLEA,0.058823529411764705,0,0,2,2389
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2559
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2539
C14_PLEA,C14_PLEA,0.9674384384861819,7,22,2,1381
C9_AISLE9,C6_AISLE6,0.058823529411764705,0,0,2,3290
C4_AISLE4,C4_AISLE4,0.8744921973830365,20,20,2,573
C9_AISLE9,C9_AISLE9,0.9688583649440914,8,24,2,148
C14_PLEA,C14_PLEA,0.9689922480620154,1,22,2,1390
C9_AISLE9,C9_AISLE9,0.962581762944207,8,29,2,1545
C3_AISLE3,C3_AISLE3,0.9279893330725453,21,21,2,1886
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2595
C3_AISLE3,C3_AISLE3,0.936777644732516,22,22,2,1902
C4_AISLE4,C4_AISLE4,0.9570081285507123,11,22,2,450
C14_PLEA,C14_PLEA,0.9449965474821826,19,19,2,2094
C6_AISLE6,C6_AISLE6,0.9689922480620154,11,20,2,1695
C16_FLEX_BTM,C16_FLEX_BTM,0.9597674451486894,5,28,2,1135
C9_AISLE9,C7_AISLE7,0.058823529411764705,0,0,2,3202
C9_AISLE9,C7_AISLE7,0.058823529411764705,0,0,2,3240
C6_AISLE6,C6_AISLE6,0.9689700044405224,13,16,2,942
C11_CONF_BTM,C12_CONF_TOP,0.4662980442175906,16,16,2,1306
C9_AISLE9,C9_AISLE9,0.9527597496165114,7,22,2,154
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2570
C3_AISLE3,C3_AISLE3,0.9450918932843997,23,23,2,342
C12_CONF_TOP,C12_CONF_TOP,0.9689922480620154,7,21,2,1288
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2428
C7_AISLE7,C7_AISLE7,0.9594569514655475,4,17,2,873
C9_AISLE9,C9_AISLE9,0.058823529411764705,0,0,2,3081
C10_AISLE10,C10_AISLE10,0.9563720520470821,7,25,2,1446
C7_AISLE7,C7_AISLE7,0.9673547334746663,9,13,2,488
C14_PLEA,C14_PLEA,0.9609306981713707,11,21,2,2100
C17_FLEX_TOP,C16_FLEX_BTM,0.951350272966704,9,21,2,1171
C10_AISLE10,C10_AISLE10,0.9682116958196205,5,30,2,1470
C9_AISLE9,C9_AISLE9,0.8995878279523652,25,25,2,119
C5_AISLE5,C6_AISLE6,0.955415602204642,10,17,2,936
C6_AISLE6,C6_AISLE6,0.96743522515829,9,20,2,1687
C16_FLEX_BTM,C16_FLEX_BTM,0.9689922462917383,7,25,2,1083
C6_AISLE6,C6_AISLE6,0.968992141524375,10,13,2,1731
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2534
C3_AISLE3,C3_AISLE3,0.9567374175528373,12,22,2,352
C17_FLEX_TOP,C17_FLEX_TOP,0.9609218916611673,3,37,2,1008
C9_AISLE9,C15_MTG,0.058823529411764705,0,0,2,2689
C7_AISLE7,C7_AISLE7,0.9595851708683938,6,19,2,1627
C9_AISLE9,C6_AISLE6,0.058823529411764705,0,0,2,3244
C15_MTG,C15_MTG,0.9689922480620154,2,28,2,2132
C13_COFFEE,C13_COFFEE,0.6847792295545687,3,3,2,775
C9_AISLE9,C9_AISLE9,0.9689922480620154,2,22,2,167
C2_AISLE2,C2_AISLE2,0.8783029047368303,22,22,2,252
C9_AISLE9,C3_AISLE3,0.058823529411764705,0,0,2,2882
C6_AISLE6,C6_AISLE6,0.9557741367836379,6,14,2,908
C8_AISLE8,C8_AISLE8,0.9629605300188923,15,23,2,399
C16_FLEX_BTM,C16_FLEX_BTM,0.9578026796462148,4,32,2,1149
C14_PLEA,C14_PLEA,0.9689922480620154,1,19,2,1429
C4_AISLE4,C4_AISLE4,0.8075248642387637,15,15,2,595
C5_AISLE5,C5_AISLE5,0.9504787213355634,8,18,2,810
C9_AISLE9,C9_AISLE9,0.9689919584167991,3,24,2,107
C14_PLEA,C14_PLEA,0.9689922480620154,1,22,2,1392
C1_AISLE1,C1_AISLE1,0.9689922480620154,4,16,2,210
C10_AISLE10,C9_AISLE9,0.6749111036566953,26,26,2,122
C4_AISLE4,C4_AISLE4,0.9656593023587196,10,21,2,1807
C5_AISLE5,C5_AISLE5,0.9544039838294385,4,12,2,1792
C14_PLEA,C14_PLEA,0.9472010910508479,20,20,2,2072
C7_AISLE7,C7_AISLE7,0.6445108793026484,13,13,2,848
C7_AISLE7,C4_AISLE4,0.6192443367031446,14,14,2,463
C13_COFFEE,C13_COFFEE,0.9689922480620154,3,6,2,650
C6_AISLE6,C6_AISLE6,0.9590515949458539,13,17,2,916
C7_AISLE7,C7_AISLE7,0.9600155208471343,9,18,2,1672
C9_AISLE9,C9_AISLE9,0.058823529411764705,0,0,2,3079
C7_AISLE7,C4_AISLE4,0.8172547953686988,15,15,2,443
C12_CONF_TOP,C12_CONF_TOP,0.9679054127120105,12,17,2,2258
C9_AISLE9,C9_AISLE9,0.7052194857990861,21,21,2,114
C15_MTG,C15_MTG,0.9603876774751636,14,26,2,2108
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2484
C12_CONF_TOP,C16_FLEX_BTM,0.9659304166545907,5,30,2,1201
C9_AISLE9,C13_COFFEE,0.058823529411764705,1,1,2,741
C9_AISLE9,C14_PLEA,0.058823529411764705,0,0,2,2380
C9_AISLE9,C15_MTG,0.058823529411764705,0,0,2,2696
C4_AISLE4,C4_AISLE4,0.9660843840343902,11,19,2,586
C17_FLEX_TOP,C17_FLEX_TOP,0.9553134357129403,5,34,2,1016
C7_AISLE7,C7_AISLE7,0.9666083494797721,6,16,2,1666
C4_AISLE4,C4_AISLE4,0.960484064822574,8,15,2,596
C1_AISLE1,C1_AISLE1,0.9689636678769156,2,24,2,2038
C9_AISLE9,C14_PLEA,0.058823529411764705,0,0,2,2719
C7_AISLE7,C7_AISLE7,0.961994886119377,12,19,2,502
C9_AISLE9,C8_AISLE8,0.9560366853369653,10,23,2,363
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2512
C13_COFFEE,C13_COFFEE,0.9689160721223372,3,3,2,646
C9_AISLE9,C1_AISLE1,0.058823529411764705,0,0,2,2796
C1_AISLE1,C1_AISLE1,0.9689922480620154,1,18,2,220
C5_AISLE5,C5_AISLE5,0.9689833969836152,8,9,2,1786
C4_AISLE4,C4_AISLE4,0.958124902919049,15,20,2,566
C9_AISLE9,C15_MTG,0.058823529411764705,0,0,2,2678
C9_AISLE9,C3_AISLE3,0.058823529411764705,0,0,2,2885
C6_AISLE6,C6_AISLE6,0.958892571412325,7,14,2,957
C9_AISLE9,C9_AISLE9,0.9587634350622773,10,26,2,126
C2_AISLE2,C2_AISLE2,0.9585460670230458,8,19,2,246
C7_AISLE7,C7_AISLE7,0.6013190046657377,12,12,2,1660
C9_AISLE9,C14_PLEA,0.058823529411764705,0,0,2,2756
C9_AISLE9,C14_PLEA,0.058823529411764705,0,0,2,2744
C3_AISLE3,C3_AISLE3,0.6983084660244561,21,21,2,1904
C8_AISLE8,C8_AISLE8,0.9689397166422994,8,25,2,1567
C5_AISLE5,C5_AISLE5,0.9684471135165212,7,11,2,1787
C1_AISLE1,C1_AISLE1,0.9669413102873025,14,21,2,2027
C10_AISLE10,C10_AISLE10,0.9625505803747221,8,27,2,1501
C2_AISLE2,C2_AISLE2,0.7402005915882761,27,27,2,1972
C9_AISLE9,C15_MTG,0.058823529411764705,0,0,2,2339
C14_PLEA,C14_PLEA,0.9689922480620154,9,25,2,1346
C8_AISLE8,C8_AISLE8,0.9689409796611657,8,26,2,1568
C9_AISLE9,C8_AISLE8,0.058823529411764705,0,0,2,3123
